dp_id,dp_life_id,desc_count
rhc129339,rhc113829,6
rhc12934,rhc12934,1
rhc129340,rhc129340,1
rhc129341,rhc129341,1
rhc129342,rhc112352,3
rhc129343,rhc117637,3
rhc129344,rhc118394,2
rhc129345,rhc129345,2
rhc129346,rhc129346,1
rhc129347,rhc126077,2
rhc129348,rhc129348,1
rhc129349,rhc129349,1
rhc12935,rhc12935,1
rhc129350,rhc129350,1
rhc129351,rhc129351,1
rhc129352,rhc129352,1
rhc129353,rhc129353,2
rhc129354,rhc129354,1
rhc129355,rhc129355,1
rhc129356,rhc129356,1
rhc129357,rhc129357,4
rhc129358,rhc117867,3
rhc129359,rhc108134,4
rhc12936,rhc12936,1
rhc129360,rhc129360,1
rhc129361,rhc118765,2
rhc129362,rhc129362,1
rhc129363,rhc129363,1
rhc129364,rhc129364,1
rhc129365,rhc100494,9
rhc129366,rhc117589,5
rhc129367,rhc129367,1
rhc129368,rhc104073,3
rhc129369,rhc101978,3
rhc12937,obpdef1-761-18910914,1
rhc129370,rhc106347,4
rhc129371,rhc109744,3
rhc129372,rhc129372,1
rhc129373,rhc129373,1
rhc129374,rhc126847,3
rhc129375,rhc129375,2
rhc129376,rhc129376,1
rhc129377,rhc129377,1
rhc129378,rhc129378,1
rhc129379,rhc129379,1
rhc12938,rhc12938,1
rhc129380,rhc129380,2
rhc129381,rhc129381,1
rhc129382,rhc129382,1
rhc129383,rhc124439,2
rhc129384,rhc120787,6
rhc129385,rhc111434,3
rhc129386,rhc129386,2
rhc129387,rhc129387,1
rhc129388,rhc112565,8
rhc129389,rhc105769,4
rhc12939,rhc12939,1
rhc129390,rhc129390,1
rhc129391,rhc129391,1
rhc129392,rhc120302,4
rhc129393,rhc119026,5
rhc129394,rhc108607,3
rhc129395,rhc129395,1
rhc129396,rhc129396,2
rhc129397,rhc129397,1
rhc129398,rhc129398,1
rhc129399,rhc129399,1
rhc1294,rhc1294,1
rhc12940,rhc12940,1
rhc129400,rhc125615,3
rhc129401,rhc129401,1
rhc129402,rhc129402,1
rhc129403,rhc129403,1
rhc129404,rhc129404,2
rhc129405,rhc129405,1
rhc129406,rhc129406,1
rhc129407,rhc129407,1
rhc129408,rhc129408,1
rhc129409,rhc129409,1
rhc12941,rhc12941,1
rhc129410,rhc129410,1
rhc129411,rhc129411,1
rhc129412,rhc103560,5
rhc129413,rhc120604,2
rhc129414,rhc113992,4
rhc129415,rhc129415,1
rhc129416,obpdef1-346-18740504,1
rhc129417,rhc129417,1
rhc129418,rhc101837,3
rhc129419,rhc129419,2
rhc12942,rhc12942,1
rhc129420,rhc121282,2
rhc129421,rhc129421,1
rhc129422,rhc129422,1
rhc129423,rhc129423,2
rhc129424,rhc126823,2
rhc129425,rhc129425,1
rhc129426,rhc129426,1
rhc129427,rhc129427,1
rhc129428,rhc129428,2
rhc129429,rhc129429,1
rhc12943,rhc12943,1
rhc129430,rhc129430,1
rhc129431,rhc129431,1
rhc129432,rhc129432,2
rhc129433,rhc129433,1
rhc129434,rhc129434,6
rhc129435,rhc122445,2
rhc129436,rhc129436,1
rhc129437,rhc129437,2
rhc129438,rhc129438,2
rhc129439,rhc105214,7
rhc12944,rhc12944,1
rhc129440,rhc127025,2
rhc129441,rhc121696,3
rhc129442,rhc129442,1
rhc129443,rhc129443,2
rhc129444,rhc129444,1
rhc129445,rhc118597,2
rhc129446,rhc129446,1
rhc129447,rhc129447,1
rhc129448,rhc129448,2
rhc129449,rhc126322,3
rhc12945,rhc12945,1
rhc129450,rhc129450,1
rhc129451,rhc129451,1
rhc129452,rhc129452,1
rhc129453,rhc112632,4
rhc129454,rhc104800,12
rhc129455,rhc116861,9
rhc129456,rhc129456,1
rhc129457,rhc113144,5
rhc129458,rhc129458,1
rhc129459,rhc125263,2
rhc12946,rhc12946,1
rhc129460,rhc124621,2
rhc129461,rhc129461,1
rhc129462,rhc123708,3
rhc129463,rhc129463,1
rhc129464,rhc129464,1
rhc129465,rhc126524,2
rhc129466,rhc129466,1
rhc129467,rhc129467,1
rhc129468,rhc129468,3
rhc129469,rhc129469,1
rhc12947,rhc12947,1
rhc129470,rhc129470,1
rhc129471,rhc129471,1
rhc129472,rhc129472,1
rhc129473,rhc120129,3
rhc129474,rhc113149,2
rhc129475,rhc120236,3
rhc129476,rhc129476,1
rhc129477,rhc129477,1
rhc129478,rhc129478,2
rhc129479,obpdef2-44-19110110,4
rhc12948,rhc12948,1
rhc129480,rhc125238,2
rhc129481,rhc129481,2
rhc129482,rhc121324,2
rhc129483,rhc127266,2
rhc129484,rhc129484,1
rhc129485,rhc129485,1
rhc129486,rhc100634,5
rhc129487,obpdef1-212-18960203,7
rhc129488,rhc109538,7
rhc129489,rhc107401,5
rhc12949,rhc12949,1
rhc129490,rhc101128,6
rhc129491,rhc121394,2
rhc129492,rhc129492,2
rhc129493,rhc129493,1
rhc129494,rhc129494,1
rhc129495,rhc129495,1
rhc129496,rhc129496,1
rhc129497,rhc129497,1
rhc129498,rhc129498,1
rhc129499,rhc129499,2
rhc1295,rhc1295,1
rhc12950,obpdef3-183-18541218,1
rhc129500,rhc126648,3
rhc129501,rhc103493,9
rhc129502,rhc101989,6
rhc129503,rhc129503,1
rhc129504,rhc129504,1
rhc129505,rhc129505,1
rhc129506,rhc129506,1
rhc129507,rhc129507,1
rhc129508,rhc129508,2
rhc129509,rhc125870,2
rhc12951,rhc12951,1
rhc129510,rhc129510,1
rhc129511,rhc129511,1
rhc129512,rhc129512,1
rhc129513,obpdef1-204-19030209,1
rhc129514,rhc129514,1
rhc129515,rhc121095,3
rhc129516,rhc129516,1
rhc129517,rhc129517,3
rhc129518,rhc129518,1
rhc129519,rhc105657,5
rhc12952,rhc12952,1
rhc129520,rhc102619,8
rhc129521,rhc104011,5
rhc129522,rhc109698,10
rhc129523,rhc122881,4
rhc129524,rhc129524,2
rhc129525,rhc129525,1
rhc129526,obpdef1-5-19051113,4
rhc129527,rhc129527,2
rhc129528,rhc126783,2
rhc129529,rhc129529,1
rhc12953,obpdef3-35-18811121,1
rhc129530,rhc129530,2
rhc129531,rhc101872,5
rhc129532,rhc102309,4
rhc129533,rhc115914,2
rhc129534,rhc110279,7
rhc129535,rhc129535,1
rhc129536,rhc109450,3
rhc129537,rhc119376,4
rhc129538,rhc110751,4
rhc129539,rhc123481,2
rhc12954,rhc12954,1
rhc129540,rhc129540,1
rhc129541,rhc127248,2
rhc129542,rhc129542,1
rhc129543,rhc129543,1
rhc129544,rhc129544,1
rhc129545,rhc129545,1
rhc129546,rhc129546,2
rhc129547,rhc129547,1
rhc129548,rhc129548,1
rhc129549,rhc129549,1
rhc12955,rhc12955,1
rhc129550,rhc107685,7
rhc129551,rhc122649,3
rhc129552,rhc129552,1
rhc129553,rhc119202,2
rhc129554,rhc114484,4
rhc129555,rhc129555,1
rhc129556,rhc129556,1
rhc129557,rhc129557,1
rhc129558,rhc129558,1
rhc129559,rhc129559,2
rhc12956,rhc12956,1
rhc129560,rhc129560,1
rhc129561,rhc129561,1
rhc129562,rhc129562,1
rhc129563,rhc129563,1
rhc129564,rhc127084,2
rhc129565,rhc105761,8
rhc129566,rhc105589,4
rhc129567,rhc101030,8
rhc129568,rhc129568,1
rhc129569,rhc129569,1
rhc12957,rhc12957,1
rhc129570,rhc126438,4
rhc129571,rhc129571,2
rhc129572,rhc129572,1
rhc129573,rhc129573,1
rhc129574,rhc123119,2
rhc129575,rhc129575,1
rhc129576,rhc111724,7
rhc129577,rhc129577,2
rhc129578,rhc116809,4
rhc129579,rhc129579,1
rhc12958,rhc12958,1
rhc129580,rhc129580,1
rhc129581,rhc108706,7
rhc129582,rhc117060,4
rhc129583,rhc113743,4
rhc129584,rhc129584,2
rhc129585,rhc115597,4
rhc129586,rhc129586,1
rhc129587,rhc129587,1
rhc129588,rhc129588,2
rhc129589,rhc129589,2
rhc12959,rhc12959,1
rhc129590,rhc129590,1
rhc129591,rhc129591,2
rhc129592,rhc129592,1
rhc129593,rhc129593,1
rhc129594,rhc127771,4
rhc129595,rhc129595,1
rhc129596,rhc129596,1
rhc129597,rhc103679,6
rhc129598,rhc115459,5
rhc129599,rhc129599,1
rhc1296,rhc1296,1
rhc12960,rhc12960,1
rhc129600,obpdef1-596-18820522,8
rhc129601,rhc129601,1
rhc129602,rhc111223,4
rhc129603,rhc117625,3
rhc129604,rhc113707,5
rhc129605,rhc129605,3
rhc129606,rhc129606,2
rhc129607,rhc102018,3
rhc129608,rhc105618,2
rhc129609,rhc114295,3
rhc12961,rhc12961,1
rhc129610,rhc129610,2
rhc129611,rhc129611,2
rhc129612,rhc119224,3
rhc129613,rhc129613,1
rhc129614,rhc129614,2
rhc129615,rhc129615,2
rhc129616,rhc129616,1
rhc129617,rhc129617,1
rhc129618,rhc129618,1
rhc129619,rhc129619,2
rhc12962,rhc12962,1
rhc129620,rhc129620,2
rhc129621,rhc129621,1
rhc129622,rhc125522,2
rhc129623,rhc127466,2
rhc129624,rhc127109,2
rhc129625,rhc129625,2
rhc129626,rhc129626,1
rhc129627,rhc125754,2
rhc129628,rhc129628,1
rhc129629,rhc129629,1
rhc12963,rhc12963,1
rhc129630,rhc129630,1
rhc129631,rhc129631,1
rhc129632,rhc129632,1
rhc129633,rhc129633,1
rhc129634,rhc129634,1
rhc129635,rhc129635,1
rhc129636,rhc129636,1
rhc129637,rhc129637,1
rhc129638,rhc129638,3
rhc129639,rhc129639,1
rhc12964,rhc12964,1
rhc129640,rhc129640,1
rhc129641,rhc129641,1
rhc129642,rhc129642,1
rhc129643,rhc108562,5
rhc129644,rhc119103,8
rhc129645,rhc129645,2
rhc129646,rhc103753,9
rhc129647,rhc129647,1
rhc129648,rhc118836,4
rhc129649,rhc129649,2
rhc12965,obpdef1-819-18860803,1
rhc129650,rhc129650,1
rhc129651,rhc129651,1
rhc129652,rhc129652,1
rhc129653,rhc129653,1
rhc129654,rhc129654,1
rhc129655,rhc108560,9
rhc129656,rhc129656,3
rhc129657,rhc113921,5
rhc129658,rhc113107,2
rhc129659,rhc129659,2
rhc12966,rhc12966,2
rhc129660,rhc124272,2
rhc129661,rhc129661,1
rhc129662,rhc129662,1
rhc129663,rhc129663,1
rhc129664,rhc127749,2
rhc129665,rhc129665,2
rhc129666,rhc129666,1
rhc129667,rhc129667,2
rhc129668,rhc129668,1
rhc129669,rhc129669,1
rhc12967,rhc12967,1
rhc129670,rhc103703,11
rhc129671,rhc129671,3
rhc129672,rhc100140,4
rhc129673,rhc129673,2
rhc129674,rhc115578,5
rhc129675,rhc110280,6
rhc129676,rhc122512,3
rhc129677,rhc129677,2
rhc129678,rhc129678,1
rhc129679,rhc129679,1
rhc12968,rhc12968,2
rhc129680,rhc129680,1
rhc129681,rhc128121,2
rhc129682,rhc129682,3
rhc129683,rhc129683,1
rhc129684,rhc129684,1
rhc129685,rhc129685,1
rhc129686,rhc129686,1
rhc129687,rhc129687,1
rhc129688,rhc129688,1
rhc129689,rhc129689,2
rhc12969,rhc12969,3
rhc129690,rhc106299,6
rhc129691,rhc124858,3
rhc129692,rhc127709,2
rhc129693,rhc129693,5
rhc129694,rhc123469,2
rhc129695,rhc129695,2
rhc129696,obpdef1-60-19100111,1
rhc129697,rhc129697,1
rhc129698,rhc129698,1
rhc129699,rhc129699,1
rhc1297,rhc1297,1
rhc12970,rhc12970,1
rhc129700,rhc129700,1
rhc129701,rhc105281,5
rhc129702,rhc125118,2
rhc129703,rhc129703,1
rhc129704,rhc129704,2
rhc129705,rhc129705,1
rhc129706,rhc129706,1
rhc129707,rhc129707,1
rhc129708,rhc129708,1
rhc129709,rhc108127,7
rhc12971,rhc12971,1
rhc129710,rhc112562,12
rhc129711,rhc129711,1
rhc129712,rhc126836,2
rhc129713,rhc124634,5
rhc129714,rhc111251,5
rhc129715,rhc129715,2
rhc129716,rhc129716,1
rhc129717,rhc129717,1
rhc129718,rhc129718,1
rhc129719,rhc129719,1
rhc12972,rhc12972,1
rhc129720,rhc116605,5
rhc129721,rhc114996,6
rhc129722,rhc126852,3
rhc129723,obpdef1-64-19120611,6
rhc129724,rhc129724,1
rhc129725,rhc105296,5
rhc129726,rhc126429,3
rhc129727,rhc129727,1
rhc129728,rhc129728,3
rhc129729,rhc129729,1
rhc12973,rhc12973,1
rhc129730,rhc129730,1
rhc129731,rhc129731,1
rhc129732,rhc129732,1
rhc129733,rhc129733,1
rhc129734,rhc129734,1
rhc129735,rhc129735,1
rhc129736,rhc105711,6
rhc129737,rhc129737,1
rhc129738,rhc129738,1
rhc129739,rhc122480,3
rhc12974,rhc12974,1
rhc129740,rhc119989,2
rhc129741,rhc129741,2
rhc129742,rhc129742,1
rhc129743,rhc129743,1
rhc129744,rhc129744,1
rhc129745,rhc101091,3
rhc129746,rhc103984,2
rhc129747,rhc115785,3
rhc129748,rhc129748,1
rhc129749,rhc129749,1
rhc12975,rhc12975,3
rhc129750,rhc129750,2
rhc129751,rhc129751,1
rhc129752,rhc129752,1
rhc129753,rhc126717,2
rhc129754,rhc129754,1
rhc129755,rhc129755,1
rhc129756,rhc129756,1
rhc129757,rhc129757,1
rhc129758,rhc101027,4
rhc129759,rhc106382,5
rhc12976,rhc12976,1
rhc129760,rhc117679,5
rhc129761,rhc129761,2
rhc129762,rhc129762,2
rhc129763,rhc129763,1
rhc129764,rhc129764,1
rhc129765,rhc129765,2
rhc129766,rhc129766,1
rhc129767,rhc129767,1
rhc129768,rhc128580,2
rhc129769,rhc127916,4
rhc12977,rhc12977,1
rhc129770,rhc129770,1
rhc129771,rhc126776,2
rhc129772,rhc106553,4
rhc129773,rhc101574,5
rhc129774,rhc119918,2
rhc129775,rhc107183,12
rhc129776,rhc122782,9
rhc129777,rhc119700,5
rhc129778,rhc129778,1
rhc129779,rhc129779,1
rhc12978,rhc12978,1
rhc129780,rhc129780,1
rhc129781,rhc116284,3
rhc129782,rhc129782,3
rhc129783,rhc129783,5
rhc129784,rhc100485,11
rhc129785,rhc112592,3
rhc129786,rhc126781,3
rhc129787,rhc129787,1
rhc129788,rhc129788,1
rhc129789,rhc129789,1
rhc12979,obpdef1-1056-18841020,1
rhc129790,rhc100962,10
rhc129791,rhc123704,2
rhc129792,rhc129792,1
rhc129793,rhc120638,3
rhc129794,rhc129794,1
rhc129795,rhc129795,1
rhc129796,rhc127282,2
rhc129797,rhc129797,1
rhc129798,rhc129798,2
rhc129799,rhc129799,2
rhc1298,rhc1298,1
rhc12980,rhc12980,1
rhc129800,rhc129800,1
rhc129801,rhc114390,4
rhc129802,obpdef1-389-18970524,1
rhc129803,rhc129803,1
rhc129804,rhc129804,1
rhc129805,rhc129805,1
rhc129806,rhc129806,2
rhc129807,rhc115639,2
rhc129808,rhc121802,4
rhc129809,rhc129809,1
rhc12981,rhc12981,1
rhc129810,rhc129810,2
rhc129811,rhc117428,3
rhc129812,rhc129812,1
rhc129813,rhc129813,2
rhc129814,rhc129814,1
rhc129815,rhc129815,1
rhc129816,rhc113936,7
rhc129817,obpdef2-354-18830226,8
rhc129818,rhc103840,5
rhc129819,rhc129819,1
rhc12982,rhc12982,1
rhc129820,rhc129820,1
rhc129821,rhc129821,1
rhc129822,rhc124575,3
rhc129823,rhc129823,1
rhc129824,rhc129824,2
rhc129825,rhc129825,1
rhc129826,rhc129826,1
rhc129827,rhc129827,1
rhc129828,rhc129828,1
rhc129829,rhc119591,8
rhc12983,rhc12983,1
rhc129830,rhc103614,5
rhc129831,rhc110039,3
rhc129832,rhc129832,1
rhc129833,rhc129833,1
rhc129834,rhc129834,3
rhc129835,rhc126547,2
rhc129836,rhc129836,1
rhc129837,rhc125167,2
rhc129838,rhc129838,1
rhc129839,rhc129839,1
rhc12984,rhc12984,1
rhc129840,rhc129840,2
rhc129841,rhc129841,1
rhc129842,rhc102773,7
rhc129843,rhc129843,1
rhc129844,rhc126446,3
rhc129845,obpdef1-60-19110425,1
rhc129846,rhc123230,2
rhc129847,rhc129847,1
rhc129848,rhc121997,7
rhc129849,rhc118987,5
rhc12985,rhc12985,2
rhc129850,rhc129850,1
rhc129851,rhc129851,1
rhc129852,rhc119656,3
rhc129853,rhc108510,2
rhc129854,rhc118950,2
rhc129855,rhc129855,1
rhc129856,rhc127768,2
rhc129857,rhc129857,1
rhc129858,rhc129858,1
rhc129859,rhc129859,1
rhc12986,rhc12986,2
rhc129860,rhc129860,1
rhc129861,rhc129861,1
rhc129862,rhc120809,5
rhc129863,rhc101820,4
rhc129864,rhc129864,2
rhc129865,rhc115504,2
rhc129866,rhc129866,2
rhc129867,rhc129867,1
rhc129868,rhc129868,1
rhc129869,rhc129869,1
rhc12987,rhc12987,1
rhc129870,rhc129870,1
rhc129871,rhc129871,1
rhc129872,rhc129872,1
rhc129873,rhc129873,1
rhc129874,rhc100906,3
rhc129875,rhc129875,1
rhc129876,rhc108483,3
rhc129877,rhc124827,2
rhc129878,rhc115003,7
rhc129879,rhc124137,3
rhc12988,rhc12988,1
rhc129880,rhc129880,1
rhc129881,rhc129881,1
rhc129882,rhc111870,5
rhc129883,rhc121040,5
rhc129884,rhc128074,2
rhc129885,rhc129885,1
rhc129886,rhc129886,1
rhc129887,rhc129887,1
rhc129888,rhc129888,1
rhc129889,rhc129889,1
rhc12989,rhc12989,2
rhc129890,rhc129890,2
rhc129891,rhc129891,2
rhc129892,rhc129892,1
rhc129893,rhc129893,2
rhc129894,rhc129894,2
rhc129895,rhc120311,5
rhc129896,rhc129896,1
rhc129897,rhc129897,1
rhc129898,rhc125315,4
rhc129899,rhc129899,1
rhc1299,rhc1299,1
rhc12990,rhc12990,1
rhc129900,rhc129900,1
rhc129901,rhc103544,5
rhc129902,rhc129902,8
rhc129903,rhc129903,2
rhc129904,rhc129904,1
rhc129905,rhc120948,3
rhc129906,rhc124245,3
rhc129907,rhc121946,3
rhc129908,rhc129908,2
rhc129909,rhc129909,2
rhc12991,rhc12991,1
rhc129910,rhc129910,1
rhc129911,rhc129911,1
rhc129912,rhc129912,1
rhc129913,rhc127304,3
rhc129914,rhc129914,1
rhc129915,rhc129915,1
rhc129916,rhc129916,1
rhc129917,rhc129917,2
rhc129918,rhc129918,2
rhc129919,rhc129919,1
rhc12992,rhc12992,1
rhc129920,rhc129920,1
rhc129921,rhc129921,1
rhc129922,rhc109102,10
rhc129923,obpdef1-34-19090420,9
rhc129924,rhc107232,6
rhc129925,rhc129925,1
rhc129926,rhc129926,1
rhc129927,rhc123087,3
rhc129928,rhc125695,3
rhc129929,rhc129929,2
rhc12993,rhc12993,1
rhc129930,rhc129930,2
rhc129931,rhc129931,1
rhc129932,rhc129932,1
rhc129933,rhc129933,1
rhc129934,rhc129934,1
rhc129935,rhc129935,1
rhc129936,rhc129936,2
rhc129937,rhc129937,1
rhc129938,rhc129938,1
rhc129939,rhc129939,1
rhc12994,rhc12994,1
rhc129940,rhc129940,2
rhc129941,rhc108500,4
rhc129942,rhc114421,4
rhc129943,rhc129943,1
rhc129944,rhc129944,1
rhc129945,rhc129945,2
rhc129946,obpdef3-6-19010422,1
rhc129947,rhc129947,1
rhc129948,rhc111139,5
rhc129949,rhc129949,1
rhc12995,obpdef1-199-18790210,1
rhc129950,rhc105734,8
rhc129951,obpdef1-26-19111010,4
rhc129952,rhc114903,4
rhc129953,rhc108660,5
rhc129954,rhc127245,4
rhc129955,rhc115447,4
rhc129956,rhc129956,1
rhc129957,rhc129957,1
rhc129958,rhc129958,3
rhc129959,rhc128631,2
rhc12996,rhc12996,1
rhc129960,rhc129960,1
rhc129961,rhc129961,1
rhc129962,rhc129962,1
rhc129963,rhc129963,1
rhc129964,rhc129964,1
rhc129965,rhc129965,2
rhc129966,obpdef1-361-18940402,4
rhc129967,rhc129967,1
rhc129968,rhc101347,8
rhc129969,rhc117028,3
rhc12997,rhc12997,1
rhc129970,rhc129970,1
rhc129971,rhc129971,2
rhc129972,rhc129972,2
rhc129973,rhc129973,1
rhc129974,rhc129974,1
rhc129975,rhc121683,2
rhc129976,rhc108494,14
rhc129977,rhc111965,5
rhc129978,rhc129978,3
rhc129979,rhc115855,7
rhc12998,rhc12998,1
rhc129980,rhc103942,13
rhc129981,rhc117111,3
rhc129982,obpdef1-83-19101115,6
rhc129983,rhc113579,3
rhc129984,rhc121264,2
rhc129985,rhc110128,2
rhc129986,rhc125484,4
rhc129987,rhc129987,2
rhc129988,rhc129988,1
rhc129989,rhc124706,3
rhc12999,rhc12999,1
rhc129990,rhc129990,1
rhc129991,rhc126966,3
rhc129992,rhc129992,1
rhc129993,rhc129993,1
rhc129994,rhc126947,2
rhc129995,rhc129995,2
rhc129996,rhc129996,1
rhc129997,rhc127324,2
rhc129998,rhc129998,1
rhc129999,rhc129999,1
rhc13,rhc13,1
rhc130,obpdef1-567-18830528,1
rhc1300,rhc1300,1
rhc13000,obpdef1-407-18850323,1
rhc130000,rhc130000,2
rhc130001,rhc127753,2
rhc130002,rhc130002,1
rhc130003,rhc130003,2
rhc130004,rhc130004,1
rhc130005,rhc130005,1
rhc130006,rhc130006,1
rhc130007,rhc130007,1
rhc130008,rhc130008,1
rhc130009,rhc102225,6
rhc13001,rhc13001,1
rhc130010,rhc130010,1
rhc130011,rhc130011,1
rhc130012,rhc130012,1
rhc130013,rhc130013,3
rhc130014,rhc104575,5
rhc130015,rhc109038,5
rhc130016,rhc130016,1
rhc130017,rhc126379,3
rhc130018,rhc108897,3
rhc130019,rhc116228,2
rhc13002,rhc13002,1
rhc130020,rhc130020,2
rhc130021,rhc130021,1
rhc130022,rhc130022,1
rhc130023,rhc130023,1
rhc130024,rhc130024,1
rhc130025,rhc130025,1
rhc130026,rhc130026,1
rhc130027,rhc130027,2
rhc130028,rhc130028,1
rhc130029,rhc130029,2
rhc13003,rhc13003,1
rhc130030,rhc130030,1
rhc130031,rhc130031,1
rhc130032,rhc130032,2
rhc130033,rhc126982,2
rhc130034,rhc119649,5
rhc130035,rhc130035,1
rhc130036,rhc104004,9
rhc130037,rhc116159,5
rhc130038,rhc108623,4
rhc130039,rhc100366,2
rhc13004,rhc13004,2
rhc130040,rhc115859,3
rhc130041,rhc130041,1
rhc130042,rhc105914,8
rhc130043,rhc123812,2
rhc130044,rhc130044,1
rhc130045,rhc130045,2
rhc130046,rhc127734,2
rhc130047,rhc130047,2
rhc130048,rhc130048,1
rhc130049,rhc130049,1
rhc13005,rhc13005,1
rhc130050,rhc130050,1
rhc130051,rhc130051,1
rhc130052,obpdef2-24-18971122,1
rhc130053,rhc130053,1
rhc130054,rhc123395,3
rhc130055,rhc121835,2
rhc130056,rhc124129,2
rhc130057,rhc123564,3
rhc130058,rhc108384,5
rhc130059,rhc130059,2
rhc13006,rhc13006,1
rhc130060,rhc130060,1
rhc130061,rhc130061,1
rhc130062,rhc130062,1
rhc130063,rhc130063,1
rhc130064,rhc130064,1
rhc130065,rhc130065,1
rhc130066,rhc103479,2
rhc130067,rhc130067,1
rhc130068,rhc130068,1
rhc130069,rhc130069,1
rhc13007,rhc13007,1
rhc130070,rhc130070,2
rhc130071,rhc130071,1
rhc130072,rhc130072,1
rhc130073,rhc130073,1
rhc130074,rhc117524,2
rhc130075,rhc130075,1
rhc130076,rhc126364,2
rhc130077,rhc126038,2
rhc130078,rhc130078,1
rhc130079,rhc130079,1
rhc13008,rhc13008,5
rhc130080,rhc130080,1
rhc130081,rhc130081,1
rhc130082,rhc130082,2
rhc130083,rhc130083,1
rhc130084,rhc130084,1
rhc130085,rhc105720,6
rhc130086,rhc122715,8
rhc130087,rhc130087,2
rhc130088,rhc130088,1
rhc130089,rhc130089,1
rhc13009,rhc13009,1
rhc130090,rhc127055,2
rhc130091,rhc130091,1
rhc130092,rhc130092,1
rhc130093,rhc130093,1
rhc130094,rhc125799,2
rhc130095,rhc130095,2
rhc130096,rhc130096,1
rhc130097,rhc130097,1
rhc130098,rhc130098,2
rhc130099,rhc130099,1
rhc1301,rhc1301,1
rhc13010,rhc13010,1
rhc130100,rhc130100,4
rhc130101,rhc105017,9
rhc130102,rhc130102,1
rhc130103,rhc130103,1
rhc130104,rhc120579,5
rhc130105,rhc130105,1
rhc130106,rhc130106,1
rhc130107,rhc130107,1
rhc130108,rhc130108,1
rhc130109,rhc130109,1
rhc13011,rhc13011,4
rhc130110,rhc130110,1
rhc130111,rhc127255,2
rhc130112,rhc130112,1
rhc130113,rhc129241,2
rhc130114,rhc130114,2
rhc130115,rhc130115,1
rhc130116,rhc130116,1
rhc130117,rhc130117,1
rhc130118,rhc130118,1
rhc130119,rhc102098,5
rhc13012,rhc13012,2
rhc130120,rhc130120,1
rhc130121,rhc127820,5
rhc130122,rhc130122,1
rhc130123,rhc119665,4
rhc130124,rhc125368,2
rhc130125,rhc130125,1
rhc130126,rhc130126,1
rhc130127,rhc119285,4
rhc130128,rhc130128,1
rhc130129,rhc130129,1
rhc13013,rhc13013,1
rhc130130,rhc130130,1
rhc130131,rhc130131,1
rhc130132,rhc130132,1
rhc130133,rhc104979,2
rhc130134,rhc130134,1
rhc130135,rhc104834,4
rhc130136,rhc130136,4
rhc130137,rhc130137,1
rhc130138,rhc115342,3
rhc130139,rhc130139,1
rhc13014,rhc13014,1
rhc130140,rhc130140,3
rhc130141,rhc130141,2
rhc130142,rhc125403,4
rhc130143,rhc130143,1
rhc130144,rhc130144,1
rhc130145,rhc130145,1
rhc130146,rhc130146,1
rhc130147,rhc130147,1
rhc130148,rhc130148,1
rhc130149,rhc130149,1
rhc13015,rhc13015,1
rhc130150,rhc130150,1
rhc130151,rhc130151,2
rhc130152,rhc130152,1
rhc130153,rhc130153,1
rhc130154,rhc130154,1
rhc130155,rhc130155,1
rhc130156,rhc111437,7
rhc130157,rhc105195,3
rhc130158,rhc130158,2
rhc130159,rhc127225,2
rhc13016,rhc13016,1
rhc130160,rhc113821,3
rhc130161,rhc104690,5
rhc130162,rhc130162,2
rhc130163,rhc130163,1
rhc130164,rhc130164,2
rhc130165,rhc130165,1
rhc130166,rhc130166,2
rhc130167,rhc130167,1
rhc130168,rhc130168,1
rhc130169,rhc130169,2
rhc13017,obpdef1-33-18861122,1
rhc130170,rhc107910,15
rhc130171,rhc130171,1
rhc130172,rhc106014,4
rhc130173,rhc108177,4
rhc130174,rhc104987,9
rhc130175,rhc101073,10
rhc130176,rhc130176,1
rhc130177,rhc130177,1
rhc130178,rhc128825,2
rhc130179,rhc126166,2
rhc13018,rhc13018,1
rhc130180,rhc130180,2
rhc130181,rhc130181,3
rhc130182,rhc128541,3
rhc130183,rhc130183,1
rhc130184,rhc130184,1
rhc130185,rhc130185,1
rhc130186,rhc130186,1
rhc130187,rhc130187,1
rhc130188,rhc130188,2
rhc130189,rhc127289,2
rhc13019,rhc13019,3
rhc130190,rhc130190,1
rhc130191,rhc130191,1
rhc130192,rhc114728,4
rhc130193,rhc130193,1
rhc130194,rhc122778,8
rhc130195,rhc130195,2
rhc130196,rhc115915,6
rhc130197,rhc104779,3
rhc130198,rhc115975,4
rhc130199,rhc118009,5
rhc1302,rhc1302,1
rhc13020,rhc13020,1
rhc130200,rhc122113,2
rhc130201,rhc130201,1
rhc130202,rhc111175,3
rhc130203,rhc112756,4
rhc130204,rhc130204,3
rhc130205,rhc130205,2
rhc130206,rhc130206,1
rhc130207,rhc130207,2
rhc130208,rhc130208,1
rhc130209,rhc130209,1
rhc13021,rhc13021,2
rhc130210,rhc121733,4
rhc130211,rhc122866,5
rhc130212,rhc104748,5
rhc130213,rhc112258,3
rhc130214,rhc113429,2
rhc130215,rhc130215,1
rhc130216,rhc130216,1
rhc130217,rhc130217,1
rhc130218,rhc130218,1
rhc130219,rhc125003,2
rhc13022,rhc13022,1
rhc130220,rhc130220,1
rhc130221,rhc130221,1
rhc130222,obpdef1-632-18970914,1
rhc130223,rhc130223,1
rhc130224,rhc130224,1
rhc130225,rhc130225,2
